timestamp,entry_price,exit_price,prob,action,pred_direction,actual_direction,correct,pnl_pct,capital,drawdown_pct,regime,regime_conf,tsmom_sign,z_score,position_frac_used
2026-04-02 23:00:00,2.462756978687232,3.482910816663845,0.48803917,HOLD,0,1,False,0.0,995.7548844271053,0.5116,TRENDING,0.9229,-1.0,1.9381,0.0
2026-04-03 00:00:00,3.482910816663845,2.76471002717687,0.49929744,HOLD,0,0,True,0.0,995.7548844271053,0.5116,TRENDING,0.9469,-1.0,2.7957,0.0
2026-04-03 01:00:00,2.76471002717687,2.6945906078072435,0.5043342,HOLD,1,0,False,0.0,995.7548844271053,0.5116,TRENDING,0.9591,-1.0,1.9025,0.0
2026-04-03 02:00:00,2.6945906078072435,3.1570147917628604,0.50846076,HOLD,1,1,True,0.0,995.7548844271053,0.5116,TRENDING,0.9642,-1.0,1.729,0.0
2026-04-03 03:00:00,3.1570147917628604,2.0861785680540788,0.49332818,HOLD,0,0,True,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9263,-1.0,2.0498,0.0
2026-04-03 04:00:00,2.0861785680540788,2.0521502902641706,0.46733615,HOLD,0,0,True,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9392,-1.0,0.9695,0.0
2026-04-03 05:00:00,2.0521502902641706,1.6374412800087765,0.44158596,HOLD,0,0,True,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9423,-1.0,0.8981,0.0
2026-04-03 06:00:00,1.6374412800087765,1.6188872728263988,0.42757836,HOLD,0,0,True,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9402,-1.0,0.4678,0.0
2026-04-03 07:00:00,1.6188872728263988,1.711365244735718,0.42861226,HOLD,0,1,False,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9174,-1.0,0.4226,0.0
2026-04-03 08:00:00,1.711365244735718,1.2817080730221038,0.43163458,HOLD,0,0,True,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9121,-1.0,0.4857,0.0
2026-04-03 09:00:00,1.2817080730221038,0.8928705727857082,0.4285594,HOLD,0,0,True,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9262,-1.0,0.0309,0.0
2026-04-03 10:00:00,0.8928705727857082,1.0891027480746012,0.44508153,HOLD,0,1,False,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9175,-1.0,-0.3865,0.0
2026-04-03 11:00:00,1.0891027480746012,1.742225240256161,0.45387718,HOLD,0,1,False,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9231,-1.0,-0.2092,0.0
2026-04-03 12:00:00,1.742225240256161,2.4148462830440955,0.45716086,HOLD,0,1,False,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9675,-1.0,0.445,0.0
2026-04-03 13:00:00,2.4148462830440955,2.2801103656835795,0.47254795,HOLD,0,0,True,0.0,995.7548844271053,0.5116,MEAN_REVERTING,0.9449,-1.0,1.1146,0.0
2026-04-03 14:00:00,2.2801103656835795,2.167938187137294,0.49026248,HOLD,0,0,True,0.0,995.7548844271053,0.5116,TRENDING,0.9331,-1.0,0.9318,0.0
2026-04-03 15:00:00,2.167938187137294,2.585375472959436,0.4749627,HOLD,0,1,False,0.0,995.7548844271053,0.5116,TRENDING,0.8998,-1.0,0.7761,0.0
2026-04-03 16:00:00,2.585375472959436,4.4036476035435275,0.51229286,HOLD,1,1,True,0.0,995.7548844271053,0.5116,TRENDING,0.8835,-1.0,1.181,0.0
2026-04-03 17:00:00,4.4036476035435275,6.088687123781865,0.5257752,HOLD,1,1,True,0.0,995.7548844271053,0.5116,TRENDING,0.9204,-1.0,2.8336,0.0
2026-04-03 18:00:00,6.088687123781865,5.176897586551326,0.49906597,HOLD,0,0,True,0.0,995.7548844271053,0.5116,TRENDING,0.9054,-1.0,3.7384,0.0
2026-04-03 19:00:00,5.176897586551326,4.55334290888266,0.4672643,HOLD,0,0,True,0.0,995.7548844271053,0.5116,TRENDING,0.9136,-1.0,2.6762,0.0
2026-04-03 20:00:00,4.55334290888266,3.23781844370165,0.4234536,SHORT,0,0,True,0.2879139894591916,1000.7341112607425,0.0141,TRENDING,0.9076,-1.0,2.0419,0.0174
2026-04-03 21:00:00,3.23781844370165,3.976248731179998,0.3814898,SHORT,0,1,False,-0.22906414266827585,994.4242168885634,0.6446,TRENDING,0.9291,-1.0,0.9922,0.0275
2026-04-03 22:00:00,3.976248731179998,2.885703048025481,0.40473908,SHORT,0,0,True,0.2732649559628743,999.3403399598274,0.1534,TRENDING,0.7596,-1.0,1.4863,0.0181
2026-04-03 23:00:00,2.885703048025481,2.4298237325341225,0.45866215,HOLD,0,0,True,0.0,999.3403399598274,0.1534,TRENDING,0.7785,-1.0,0.6282,0.0
2026-04-04 00:00:00,2.4298237325341225,3.756172190331044,0.52222514,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.756,-1.0,0.2545,0.0
2026-04-04 01:00:00,3.756172190331044,4.801875785978622,0.549224,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.7932,-1.0,1.228,0.0
2026-04-04 02:00:00,4.801875785978622,3.80202684353429,0.5766381,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8032,-1.0,1.9179,0.0
2026-04-04 03:00:00,3.80202684353429,2.9845837710289245,0.59440935,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8124,-1.0,1.121,0.0
2026-04-04 04:00:00,2.9845837710289245,1.3918739866703627,0.58990896,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.7977,-1.0,0.4697,0.0
2026-04-04 05:00:00,1.3918739866703627,1.174197647488248,0.59681934,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8525,-1.0,-0.8002,0.0
2026-04-04 06:00:00,1.174197647488248,1.3110626317576115,0.5988617,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.848,-1.0,-0.9971,0.0
2026-04-04 07:00:00,1.3110626317576115,1.5737925284462673,0.5998335,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.8538,-1.0,-0.9052,0.0
2026-04-04 08:00:00,1.5737925284462673,1.241183857185013,0.6024176,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8611,-1.0,-0.7088,0.0
2026-04-04 09:00:00,1.241183857185013,0.6313476717342151,0.6001189,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8556,-1.0,-0.9908,0.0
2026-04-04 10:00:00,0.6313476717342151,0.5012603560727,0.5751834,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8795,-1.0,-1.4565,0.0
2026-04-04 11:00:00,0.5012603560727,0.37850971809207595,0.54461753,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8839,-1.0,-1.5178,0.0
2026-04-04 12:00:00,0.37850971809207595,0.26435883140631294,0.5610461,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8464,-1.0,-1.5564,0.0
2026-04-04 13:00:00,0.26435883140631294,0.2981002852693257,0.5867319,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.8261,-1.0,-1.5641,0.0
2026-04-04 14:00:00,0.2981002852693257,0.29912673049106,0.58081675,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.8332,-1.0,-1.4661,0.0
2026-04-04 15:00:00,0.29912673049106,0.24931271132878646,0.56753045,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8337,-1.0,-1.4074,0.0
2026-04-04 16:00:00,0.24931271132878646,0.222003858203374,0.5711453,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8313,-1.0,-1.3782,0.0
2026-04-04 17:00:00,0.222003858203374,0.3286725295021434,0.6072792,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.7132,-1.0,-1.346,0.0
2026-04-04 18:00:00,0.3286725295021434,0.24974638636398844,0.63090694,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.7326,-1.0,-1.2409,0.0
2026-04-04 19:00:00,0.24974638636398844,0.2984429777734435,0.6323239,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.7946,-1.0,-1.2635,0.0
2026-04-04 20:00:00,0.2984429777734435,0.37877634506429514,0.6295714,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.8102,-1.0,-1.2073,0.0
2026-04-04 21:00:00,0.37877634506429514,0.2587295180300788,0.6253967,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.821,-1.0,-1.133,0.0
2026-04-04 22:00:00,0.2587295180300788,0.27412612538227293,0.6321865,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.818,-1.0,-1.1686,0.0
2026-04-04 23:00:00,0.27412612538227293,0.27149571966159164,0.6298033,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.8112,-1.0,-1.1139,0.0
2026-04-05 00:00:00,0.27149571966159164,0.3181469276930975,0.6219882,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.8092,-1.0,-1.0698,0.0
2026-04-05 01:00:00,0.3181469276930975,0.3315686434667409,0.6268382,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7382,-1.0,-0.9986,0.0
2026-04-05 02:00:00,0.3315686434667409,0.25037984255413576,0.62743735,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.7138,-1.0,-0.9516,0.0
2026-04-05 03:00:00,0.25037984255413576,0.14429457843092156,0.62557447,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.7152,-1.0,-0.9629,0.0
2026-04-05 04:00:00,0.14429457843092156,0.1067511788673595,0.6279938,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.7366,-1.0,-0.9946,0.0
2026-04-05 05:00:00,0.1067511788673595,0.11666132267732338,0.6285888,HOLD,1,1,True,0.0,999.3403399598274,0.1534,TRENDING,0.6931,-1.0,-0.9827,0.0
2026-04-05 06:00:00,0.11666132267732338,0.08741480700396852,0.6292323,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.6979,-1.0,-0.9472,0.0
2026-04-05 07:00:00,0.08741480700396852,0.12824131148380985,0.6287885,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.698,-1.0,-0.9365,0.0
2026-04-05 08:00:00,0.12824131148380985,0.16457807927354398,0.62921,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7524,-1.0,-0.8835,0.0
2026-04-05 09:00:00,0.16457807927354398,0.12837703974421882,0.6262971,HOLD,1,0,False,0.0,999.3403399598274,0.1534,TRENDING,0.7737,-1.0,-0.8409,0.0
2026-04-05 10:00:00,0.12837703974421882,0.12341489240927447,0.6216737,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7315,-1.0,-0.848,0.0
2026-04-05 11:00:00,0.12341489240927447,0.10544327618556819,0.61666536,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.725,-1.0,-0.8332,0.0
2026-04-05 12:00:00,0.10544327618556819,0.10968486485672,0.61217016,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7181,-1.0,-0.8177,0.0
2026-04-05 13:00:00,0.10968486485672,0.12308742798576337,0.60858166,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.6981,-1.0,-0.784,0.0
2026-04-05 14:00:00,0.12308742798576337,0.0899178661697559,0.6069177,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7029,-1.0,-0.7469,0.0
2026-04-05 15:00:00,0.0899178661697559,0.16962961369773583,0.6039138,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7176,-1.0,-0.7382,0.0
2026-04-05 16:00:00,0.16962961369773583,0.12157761850945856,0.59894705,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8755,-1.0,-0.6625,0.0
2026-04-05 17:00:00,0.12157761850945856,0.13842478113317583,0.5934416,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8884,-1.0,-0.6597,0.0
2026-04-05 18:00:00,0.13842478113317583,0.0998497801085499,0.592929,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8472,-1.0,-0.6356,0.0
2026-04-05 19:00:00,0.0998497801085499,0.10504472494111024,0.59323657,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8533,-1.0,-0.6432,0.0
2026-04-05 20:00:00,0.10504472494111024,0.09595340472069586,0.59467876,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8592,-1.0,-0.6171,0.0
2026-04-05 21:00:00,0.09595340472069586,0.1143277302761178,0.59529185,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8432,-1.0,-0.5931,0.0
2026-04-05 22:00:00,0.1143277302761178,0.11161671200347095,0.5934061,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.831,-1.0,-0.5521,0.0
2026-04-05 23:00:00,0.11161671200347095,0.09751129390171254,0.59487987,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8305,-1.0,-0.5228,0.0
2026-04-06 00:00:00,0.09751129390171254,0.1310324806973013,0.5993047,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8345,-1.0,-0.5041,0.0
2026-04-06 01:00:00,0.1310324806973013,0.15043887449743118,0.59275943,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8535,-1.0,-0.4446,0.0
2026-04-06 02:00:00,0.15043887449743118,0.1098664787478522,0.58927506,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8576,-1.0,-0.4262,0.0
2026-04-06 03:00:00,0.1098664787478522,0.11509973625354744,0.58679533,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8611,-1.0,-0.5115,0.0
2026-04-06 04:00:00,0.11509973625354744,0.14461596670712396,0.5875162,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.822,-1.0,-0.5592,0.0
2026-04-06 05:00:00,0.14461596670712396,0.10941561061422077,0.588287,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8191,-1.0,-0.4515,0.0
2026-04-06 06:00:00,0.10941561061422077,0.11454242549512648,0.59203446,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8427,-1.0,-0.5293,0.0
2026-04-06 07:00:00,0.11454242549512648,0.12759109436067537,0.5948255,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8278,-1.0,-0.4953,0.0
2026-04-06 08:00:00,0.12759109436067537,0.13913109597110349,0.59930444,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7886,-1.0,-0.4817,0.0
2026-04-06 09:00:00,0.13913109597110349,0.11541776881553167,0.5990012,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.773,-1.0,-0.4895,0.0
2026-04-06 10:00:00,0.11541776881553167,0.1060538144181302,0.6025269,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.7683,-1.0,-0.7136,0.0
2026-04-06 11:00:00,0.1060538144181302,0.1535155594168923,0.6032771,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.77,-1.0,-0.8168,0.0
2026-04-06 12:00:00,0.1535155594168923,0.17034655240443172,0.6016352,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8016,-1.0,-0.2337,0.0
2026-04-06 13:00:00,0.17034655240443172,0.12222583703331,0.59196615,HOLD,1,0,False,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.81,-1.0,-0.0054,0.0
2026-04-06 14:00:00,0.12222583703331,0.1254274881834199,0.57641757,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8326,-1.0,-0.5668,0.0
2026-04-06 15:00:00,0.1254274881834199,0.14085755045562437,0.5485419,HOLD,1,1,True,0.0,999.3403399598274,0.1534,MEAN_REVERTING,0.8138,-1.0,-0.4945,0.0
2026-04-06 16:00:00,0.14085755045562437,0.11818936109130168,0.5718689,LONG,1,0,False,-0.16192988477365333,998.4507906758992,0.2423,LOW_VOL,0.6119,-1.0,-0.2682,0.0055
2026-04-06 17:00:00,0.11818936109130168,0.17108347869144874,0.5802864,HOLD,1,1,True,0.0,998.4507906758992,0.2423,LOW_VOL,0.5968,-1.0,-0.5401,0.0
2026-04-06 18:00:00,0.17108347869144874,0.15467984576649615,0.58911157,LONG,1,0,False,-0.09688087084981918,997.7516266921496,0.3121,LOW_VOL,0.6489,-1.0,0.2139,0.0072
2026-04-06 19:00:00,0.15467984576649615,0.15079814306948916,0.5925834,LONG,1,0,False,-0.0260950773694641,997.5602077136695,0.3312,LOW_VOL,0.6353,-1.0,0.0124,0.0074
2026-04-06 20:00:00,0.15079814306948916,0.16862020690162802,0.59559184,LONG,1,1,True,0.1171849024753991,998.4490535527386,0.2424,LOW_VOL,0.6363,-1.0,0.0009,0.0076
2026-04-06 21:00:00,0.16862020690162802,0.17767566316391842,0.59519994,LONG,1,1,True,0.05270326859801149,998.8465919574423,0.2027,LOW_VOL,0.6348,-1.0,0.3848,0.0076
2026-04-06 22:00:00,0.17767566316391842,0.11165944911657942,0.5867965,LONG,1,0,False,-0.37255462302360653,996.3134943840083,0.4558,LOW_VOL,0.6274,-1.0,0.5932,0.0068
2026-04-06 23:00:00,0.11165944911657942,0.1559329075937669,0.58167714,HOLD,1,1,True,0.0,996.3134943840083,0.4558,MEAN_REVERTING,0.676,-1.0,-0.5649,0.0
2026-04-07 00:00:00,0.1559329075937669,0.04838526953227087,0.5634941,HOLD,1,0,False,0.0,996.3134943840083,0.4558,MEAN_REVERTING,0.7173,-1.0,0.349,0.0
2026-04-07 01:00:00,0.04838526953227087,0.08077767445324888,0.5763469,HOLD,1,1,True,0.0,996.3134943840083,0.4558,MEAN_REVERTING,0.8179,-1.0,-1.9751,0.0
2026-04-07 02:00:00,0.08077767445324888,0.12629551621377394,0.5940669,HOLD,1,1,True,0.0,996.3134943840083,0.4558,MEAN_REVERTING,0.9413,-1.0,-1.465,0.0
2026-04-07 03:00:00,0.12629551621377394,0.1729710541927173,0.58379173,HOLD,1,1,True,0.0,996.3134943840083,0.4558,MEAN_REVERTING,0.9818,-1.0,0.0317,0.0
2026-04-07 04:00:00,0.1729710541927173,0.08172208088645522,0.5769363,HOLD,1,0,False,0.0,996.3134943840083,0.4558,MEAN_REVERTING,0.9995,-1.0,1.7074,0.0
2026-04-07 05:00:00,0.08172208088645522,0.11708715766350944,0.5887387,LONG,1,1,True,0.4317481189103654,1003.0992751358666,0.0,MEAN_REVERTING,0.9481,-1.0,-1.5594,0.0158
2026-04-07 06:00:00,0.11708715766350944,0.13991274955185695,0.5828384,HOLD,1,1,True,0.0,1003.0992751358666,0.0,MEAN_REVERTING,0.9386,-1.0,-0.3007,0.0
2026-04-07 07:00:00,0.13991274955185695,0.08035979012695925,0.57485425,HOLD,1,0,False,0.0,1003.0992751358666,0.0,MEAN_REVERTING,0.9314,-1.0,0.4816,0.0
2026-04-07 08:00:00,0.08035979012695925,0.1351857855265216,0.577257,HOLD,1,1,True,0.0,1003.0992751358666,0.0,MEAN_REVERTING,0.8746,-1.0,-1.595,0.0
2026-04-07 09:00:00,0.1351857855265216,0.07367123150919966,0.5862558,HOLD,1,0,False,0.0,1003.0992751358666,0.0,MEAN_REVERTING,0.8158,-1.0,0.3653,0.0
2026-04-07 10:00:00,0.07367123150919966,0.056161886829484704,0.5809683,LONG,1,0,False,-0.2386686845193905,1000.2463017730018,0.2844,MEAN_REVERTING,0.7849,-1.0,-1.7433,0.0119
2026-04-07 11:00:00,0.056161886829484704,0.05700571905743332,0.5663904,HOLD,1,1,True,0.0,1000.2463017730018,0.2844,MEAN_REVERTING,0.772,-1.0,-2.1805,0.0
